practice,experiment,aim,content1,color1,cr1,colorChinese1,content,color,ca,randomizer.thisRepN,randomizer.thisTrialN,randomizer.thisN,randomizer.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,experiment_loop.thisRepN,experiment_loop.thisTrialN,experiment_loop.thisN,experiment_loop.thisIndex,thisRow.t,notes,warning.started,text_10.started,key_resp_9.started,warning.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,opening.started,text_2.started,key_resp_3.started,opening.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instruction.started,text_6.started,key_resp_4.started,instruction.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,fixation.started,text_7.started,text_7.stopped,fixation.stopped,practice_trials.started,text_3.started,text_9.started,key_resp_5.started,practice_trials.stopped,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,feedback.started,text_4.started,key_resp_7.started,feedback.stopped,key_resp_7.keys,text_4.stopped,key_resp_7.stopped,key_resp_7.rt,key_resp_7.duration,begining_info.started,text_8.started,key_resp_6.started,begining_info.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,experiment_trials.started,text.started,key_resp_2.started,experiment_trials.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,text.stopped,key_resp_2.stopped,Finish_word.started,text_5.started,key_resp_8.started,Finish_word.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
color.xlsx,color_exp.xlsx,颜色,,,,,警察,purple,l,0,1,1,0,,,,,0,27,27,62,420.4709948999989,,,,,,,,,,,,,,,,,,,,,,,420.4606277999992,420.4709948999989,420.7710860999996,420.76055149999956,,,,,,,,,,,,,,,,,,,,,,,,,,420.76056719999906,420.7710860999996,420.7710860999996,421.4938805999991,l,1,0.7185021000004781,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男,black,a,0,1,1,0,,,,,0,28,28,0,421.50424609999936,,,,,,,,,,,,,,,,,,,,,,,421.494546599999,421.50424609999936,421.80429619999995,421.79370559999916,,,,,,,,,,,,,,,,,,,,,,,,,,421.79371919999903,421.80429619999995,421.80429619999995,422.58354919999874,a,1,0.7727075000002515,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男保姆,blue,f,0,1,1,0,,,,,0,29,29,33,422.59332639999957,,,,,,,,,,,,,,,,,,,,,,,422.5839092999995,422.59332639999957,422.8933997999993,422.88270379999994,,,,,,,,,,,,,,,,,,,,,,,,,,422.88271929999974,422.8933997999993,422.8933997999993,424.3049874999997,f,1,1.4083743000010145,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,老师,purple,l,0,1,1,0,,,,,0,30,30,65,424.31535019999865,,,,,,,,,,,,,,,,,,,,,,,424.3054667999986,424.31535019999865,424.61537039999894,424.60480989999996,,,,,,,,,,,,,,,,,,,,,,,,,,424.6048247999988,424.61537039999894,424.61537039999894,425.99416999999994,l,1,1.3722217999984423,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,护士,purple,l,0,1,1,0,,,,,0,31,31,66,426.0042271000002,,,,,,,,,,,,,,,,,,,,,,,425.9944894,426.0042271000002,426.3042446999989,426.293671899999,,,,,,,,,,,,,,,,,,,,,,,,,,426.2936864000003,426.3042446999989,426.3042446999989,427.00574679999954,l,1,0.6967702999991161,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女护士,blue,f,0,1,1,0,,,,,0,32,32,37,427.01537610000014,,,,,,,,,,,,,,,,,,,,,,,427.00608549999924,427.01537610000014,427.3153934999991,427.30497809999906,,,,,,,,,,,,,,,,,,,,,,,,,,427.30499249999957,427.3153934999991,427.3153934999991,428.04920049999964,f,1,0.7224558999987494,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,程序员,pink,j,0,1,1,0,,,,,0,33,33,44,428.0598210999997,,,,,,,,,,,,,,,,,,,,,,,428.0495087999989,428.0598210999997,428.35992350000015,428.3489522999989,,,,,,,,,,,,,,,,,,,,,,,,,,428.34896800000024,428.35992350000015,428.35992350000015,429.2720798999999,j,1,0.905118599999696,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男警察,black,a,0,1,1,0,,,,,0,34,34,8,429.28233329999966,,,,,,,,,,,,,,,,,,,,,,,429.27241499999946,429.28233329999966,429.58237199999894,429.5712722999997,,,,,,,,,,,,,,,,,,,,,,,,,,429.57129319999876,429.58237199999894,429.58237199999894,430.3165491,a,1,0.7314851999999519,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,老师,blue,f,0,1,1,0,,,,,0,35,35,25,430.3263518999993,,,,,,,,,,,,,,,,,,,,,,,430.31691429999955,430.3263518999993,430.6265982999994,430.6156324000003,,,,,,,,,,,,,,,,,,,,,,,,,,430.6156463999996,430.6265982999994,430.6265982999994,431.9273076999998,l,0,1.2965084000006755,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,程序员,black,a,0,1,1,0,,,,,0,36,36,4,431.9376218999987,,,,,,,,,,,,,,,,,,,,,,,431.92764349999925,431.9376218999987,432.2376198999991,432.2269527999997,,,,,,,,,,,,,,,,,,,,,,,,,,432.22696769999857,432.2376198999991,432.2376198999991,433.527536399999,a,1,1.2829959999999119,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,护士,blue,f,0,1,1,0,,,,,0,37,37,26,433.5374120999986,,,,,,,,,,,,,,,,,,,,,,,433.5279351999998,433.5374120999986,433.8374315000001,433.82723110000006,,,,,,,,,,,,,,,,,,,,,,,,,,433.8272479999996,433.8374315000001,433.8374315000001,434.5048556999991,f,1,0.662385899999208,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,保姆,blue,f,0,1,1,0,,,,,0,38,38,27,434.5152871999999,,,,,,,,,,,,,,,,,,,,,,,434.5051857999988,434.5152871999999,434.8152492999998,434.80441710000014,,,,,,,,,,,,,,,,,,,,,,,,,,434.8044312999991,434.8152492999998,434.8152492999998,436.4716368999998,f,1,1.6530390999996598,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女保姆,pink,j,0,1,1,0,,,,,0,39,39,58,436.4819384000002,,,,,,,,,,,,,,,,,,,,,,,436.4720398999998,436.4819384000002,436.7820350000002,436.77123349999965,,,,,,,,,,,,,,,,,,,,,,,,,,436.77124919999915,436.7820350000002,436.7820350000002,438.77129179999974,None,0,,,438.7818563000001,438.7818563000001,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女老师,blue,f,0,1,1,0,,,,,0,40,40,36,438.7818563000001,,,,,,,,,,,,,,,,,,,,,,,438.7717670999991,438.7818563000001,439.0819193999996,439.0712728999988,,,,,,,,,,,,,,,,,,,,,,,,,,439.0712875999998,439.0819193999996,439.0819193999996,440.0723601999998,f,1,0.9807337000002008,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女老师,pink,j,0,1,1,0,,,,,0,41,41,56,440.0817771000002,,,,,,,,,,,,,,,,,,,,,,,440.0727246999995,440.0817771000002,440.38200789999973,440.37138929999855,,,,,,,,,,,,,,,,,,,,,,,,,,440.37140419999923,440.38200789999973,440.38200789999973,442.0490785999991,j,1,1.6559577000007266,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男警察,purple,l,0,1,1,0,,,,,0,42,42,68,442.0599843,,,,,,,,,,,,,,,,,,,,,,,442.0495546000002,442.0599843,442.3595691999999,442.34895940000024,,,,,,,,,,,,,,,,,,,,,,,,,,442.3489740999994,442.3595691999999,442.3595691999999,444.14913499999966,l,1,1.783962800000154,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女程序员,blue,f,0,1,1,0,,,,,0,43,43,35,444.1593839999987,,,,,,,,,,,,,,,,,,,,,,,444.1494772999995,444.1593839999987,444.4595795999994,444.448887999999,,,,,,,,,,,,,,,,,,,,,,,,,,444.44890269999996,444.4595795999994,444.4595795999994,445.8826458000003,f,1,1.4160296999998536,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男老师,blue,f,0,1,1,0,,,,,0,44,44,31,445.8928285000002,,,,,,,,,,,,,,,,,,,,,,,445.8829537999991,445.8928285000002,446.1927966000003,446.1822892,,,,,,,,,,,,,,,,,,,,,,,,,,446.1823062000003,446.1927966000003,446.1927966000003,446.74954439999965,f,1,0.5507020999993983,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男护士,blue,f,0,1,1,0,,,,,0,45,45,32,446.7594137999986,,,,,,,,,,,,,,,,,,,,,,,446.74990249999973,446.7594137999986,447.05957639999906,447.04893959999936,,,,,,,,,,,,,,,,,,,,,,,,,,447.0489560999995,447.05957639999906,447.05957639999906,447.59355329999926,f,1,0.5242944999990868,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女老师,black,a,0,1,1,0,,,,,0,46,46,16,447.6037977999986,,,,,,,,,,,,,,,,,,,,,,,447.59384899999895,447.6037977999986,447.90405519999877,447.893467599999,,,,,,,,,,,,,,,,,,,,,,,,,,447.89348619999873,447.90405519999877,447.90405519999877,448.7824166999999,a,1,0.8763517000006686,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女,purple,l,0,1,1,0,,,,,0,47,47,61,448.79269529999874,,,,,,,,,,,,,,,,,,,,,,,448.7827271999995,448.79269529999874,449.09267629999886,449.08222319999913,,,,,,,,,,,,,,,,,,,,,,,,,,449.08223739999994,449.09267629999886,449.09267629999886,450.5160367999997,l,1,1.4202917999991769,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男程序员,pink,j,0,1,1,0,,,,,0,48,48,50,450.5261111,,,,,,,,,,,,,,,,,,,,,,,450.51640289999887,450.5261111,450.8260274999993,450.8157375999999,,,,,,,,,,,,,,,,,,,,,,,,,,450.81575410000005,450.8260274999993,450.8260274999993,452.67112459999953,j,1,1.837596700001086,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女警察,pink,j,0,1,1,0,,,,,0,49,49,59,452.68166089999977,,,,,,,,,,,,,,,,,,,,,,,452.671429,452.68166089999977,452.9816422999993,452.97086449999915,,,,,,,,,,,,,,,,,,,,,,,,,,452.97088189999886,452.9816422999993,452.9816422999993,453.66116200000033,j,1,0.6720628000002762,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女老师,purple,l,0,1,1,0,,,,,0,50,50,76,453.6703808000002,,,,,,,,,,,,,,,,,,,,,,,453.6616979999999,453.6703808000002,453.97064239999963,453.95987439999953,,,,,,,,,,,,,,,,,,,,,,,,,,453.95989109999937,453.97064239999963,453.97064239999963,455.9596511999989,None,0,,,455.9704084999994,455.9704084999994,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男老师,pink,j,0,1,1,0,,,,,0,51,51,51,455.9704084999994,,,,,,,,,,,,,,,,,,,,,,,455.9599194000002,455.9704084999994,456.2705389999992,456.2599154999989,,,,,,,,,,,,,,,,,,,,,,,,,,456.25992659999974,456.2705389999992,456.2705389999992,457.22635999999875,j,1,0.9512216000002809,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男老师,purple,l,0,1,1,0,,,,,0,52,52,71,457.2370439999995,,,,,,,,,,,,,,,,,,,,,,,457.22671699999955,457.2370439999995,457.5370678999989,457.52638579999984,,,,,,,,,,,,,,,,,,,,,,,,,,457.5264002999993,457.5370678999989,457.5370678999989,458.70445649999965,l,1,1.163468799999464,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男,purple,l,0,1,1,0,,,,,0,53,53,60,458.71497249999993,,,,,,,,,,,,,,,,,,,,,,,458.7048111999993,458.71497249999993,459.0150543,459.00428999999895,,,,,,,,,,,,,,,,,,,,,,,,,,459.0043100999992,459.0150543,459.0150543,459.60467549999885,l,1,0.5829706999993505,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女保姆,blue,f,0,1,1,0,,,,,0,54,54,38,459.6147568999986,,,,,,,,,,,,,,,,,,,,,,,459.6050113000001,459.6147568999986,459.9147839999987,459.9043024999992,,,,,,,,,,,,,,,,,,,,,,,,,,459.9043185999999,459.9147839999987,459.9147839999987,461.20470939999905,f,1,1.27924239999993,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女,blue,f,0,1,1,0,,,,,0,55,55,21,461.21474789999957,,,,,,,,,,,,,,,,,,,,,,,461.20508189999964,461.21474789999957,461.51483609999923,461.50421189999906,,,,,,,,,,,,,,,,,,,,,,,,,,461.50422479999906,461.51483609999923,461.51483609999923,461.9486734000002,f,1,0.43175999999948544,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男领导,black,a,0,1,1,0,,,,,0,56,56,9,461.959143099999,,,,,,,,,,,,,,,,,,,,,,,461.9490406999994,461.959143099999,462.2592356999994,462.24832239999887,,,,,,,,,,,,,,,,,,,,,,,,,,462.24833359999866,462.2592356999994,462.2592356999994,462.84890369999994,a,1,0.5834058000000368,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,警察,blue,f,0,1,1,0,,,,,0,57,57,22,462.8590669999994,,,,,,,,,,,,,,,,,,,,,,,462.8492417999987,462.8590669999994,463.1591477000002,463.1485163999987,,,,,,,,,,,,,,,,,,,,,,,,,,463.1485417999993,463.1591477000002,463.1591477000002,463.7707432999996,f,1,0.6065787000006821,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男护士,pink,j,0,1,1,0,,,,,0,58,58,52,463.78185959999973,,,,,,,,,,,,,,,,,,,,,,,463.7711019999988,463.78185959999973,464.0814144999986,464.0707034999996,,,,,,,,,,,,,,,,,,,,,,,,,,464.0707155,464.0814144999986,464.0814144999986,464.9712351999988,j,1,0.8831494000005478,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,保姆,purple,l,0,1,1,0,,,,,0,59,59,67,464.98187340000004,,,,,,,,,,,,,,,,,,,,,,,464.9715533999988,464.98187340000004,465.28161349999937,465.270607299999,,,,,,,,,,,,,,,,,,,,,,,,,,465.2706227999988,465.28161349999937,465.28161349999937,467.2704541000003,None,0,,,467.28114970000024,467.28114970000024,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,领导,black,a,0,1,1,0,,,,,0,60,60,3,467.28114970000024,,,,,,,,,,,,,,,,,,,,,,,467.2707341999994,467.28114970000024,467.58139239999946,467.5705617000003,,,,,,,,,,,,,,,,,,,,,,,,,,467.57057840000016,467.58139239999946,467.58139239999946,468.3043730999998,a,1,0.7191003000007186,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女警察,black,a,0,1,1,0,,,,,0,61,61,19,468.31461649999983,,,,,,,,,,,,,,,,,,,,,,,468.30471549999857,468.31461649999983,468.61478499999976,468.60385209999913,,,,,,,,,,,,,,,,,,,,,,,,,,468.60386629999994,468.61478499999976,468.61478499999976,469.2597208999996,a,1,0.63912160000109,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女领导,black,a,0,1,1,0,,,,,0,62,62,14,469.2701410999998,,,,,,,,,,,,,,,,,,,,,,,469.26006979999875,469.2701410999998,469.5701190999989,469.5596969999988,,,,,,,,,,,,,,,,,,,,,,,,,,469.5597194999991,469.5701190999989,469.5701190999989,470.1158388999993,a,1,0.5369281000002957,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男保姆,purple,l,0,1,1,0,,,,,0,63,63,73,470.1256001999991,,,,,,,,,,,,,,,,,,,,,,,470.116323799999,470.1256001999991,470.4257766999999,470.41487869999946,,,,,,,,,,,,,,,,,,,,,,,,,,470.4148905999991,470.4257766999999,470.4257766999999,471.63865909999913,l,1,1.2066518999999971,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男护士,black,a,0,1,1,0,,,,,0,64,64,12,471.6477587999998,,,,,,,,,,,,,,,,,,,,,,,471.63912469999923,471.6477587999998,471.9478791999991,471.9374461999996,,,,,,,,,,,,,,,,,,,,,,,,,,471.9374611000003,471.9478791999991,471.9478791999991,472.6376698999993,a,1,0.6836617999997543,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男警察,blue,f,0,1,1,0,,,,,0,65,65,28,472.64797589999944,,,,,,,,,,,,,,,,,,,,,,,472.6380057999995,472.64797589999944,472.94791090000035,472.93703169999935,,,,,,,,,,,,,,,,,,,,,,,,,,472.9370461999988,472.94791090000035,472.94791090000035,474.0484725999995,f,1,1.0960847000005742,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,领导,purple,l,0,1,1,0,,,,,0,66,66,63,474.0589,,,,,,,,,,,,,,,,,,,,,,,474.04881430000023,474.0589,474.3595213999997,474.34833939999953,,,,,,,,,,,,,,,,,,,,,,,,,,474.34835360000034,474.3595213999997,474.3595213999997,476.00478079999993,l,1,1.6389696000005642,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女护士,black,a,0,1,1,0,,,,,0,67,67,17,476.0144736000002,,,,,,,,,,,,,,,,,,,,,,,476.00509989999955,476.0144736000002,476.3148068999999,476.3039510999988,,,,,,,,,,,,,,,,,,,,,,,,,,476.3039652999996,476.3148068999999,476.3148068999999,476.9376407999989,a,1,0.6123831000004429,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男,pink,j,0,1,1,0,,,,,0,68,68,40,476.94778399999996,,,,,,,,,,,,,,,,,,,,,,,476.93799729999955,476.94778399999996,477.24809730000015,477.23740649999854,,,,,,,,,,,,,,,,,,,,,,,,,,477.2374194999993,477.24809730000015,477.24809730000015,478.0159126999988,j,1,0.7610390999998344,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女,pink,j,0,1,1,0,,,,,0,69,69,41,478.0255082999993,,,,,,,,,,,,,,,,,,,,,,,478.01633839999886,478.0255082999993,478.3256081999989,478.3147289999997,,,,,,,,,,,,,,,,,,,,,,,,,,478.3147420999994,478.3256081999989,478.3256081999989,478.77106379999896,j,1,0.44110530000034487,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女警察,blue,f,0,1,1,0,,,,,0,70,70,39,478.7811684999997,,,,,,,,,,,,,,,,,,,,,,,478.7715905999994,478.7811684999997,479.08120549999876,479.07030849999865,,,,,,,,,,,,,,,,,,,,,,,,,,479.0703201999986,479.08120549999876,479.08120549999876,480.8152109999992,f,1,1.7284961999994266,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女护士,pink,j,0,1,1,0,,,,,0,71,71,57,480.8256369999999,,,,,,,,,,,,,,,,,,,,,,,480.8155678000003,480.8256369999999,481.12543189999997,481.1148044999991,,,,,,,,,,,,,,,,,,,,,,,,,,481.1148186999999,481.12543189999997,481.12543189999997,481.9489245999994,j,1,0.8158141000003525,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男程序员,purple,l,0,1,1,0,,,,,0,72,72,70,481.9590939999998,,,,,,,,,,,,,,,,,,,,,,,481.949214799999,481.9590939999998,482.2590449999989,482.2482820999994,,,,,,,,,,,,,,,,,,,,,,,,,,482.2482992999994,482.2590449999989,482.2590449999989,483.0156014999993,l,1,0.7463208999997732,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,男老师,black,a,0,1,1,0,,,,,0,73,73,11,483.0253924999997,,,,,,,,,,,,,,,,,,,,,,,483.0159655999996,483.0253924999997,483.32548209999914,483.3149894999988,,,,,,,,,,,,,,,,,,,,,,,,,,483.3150035999988,483.32548209999914,483.32548209999914,483.99303839999993,a,1,0.6602160000002186,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女领导,pink,j,0,1,1,0,,,,,0,74,74,54,484.0035810999998,,,,,,,,,,,,,,,,,,,,,,,483.9933708999997,484.0035810999998,484.3031142999989,484.292531699999,,,,,,,,,,,,,,,,,,,,,,,,,,484.2925465999997,484.3031142999989,484.3031142999989,485.4379926999991,j,1,1.1328682000003027,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女保姆,purple,l,0,1,1,0,,,,,0,75,75,78,485.44807330000003,,,,,,,,,,,,,,,,,,,,,,,485.4384296999997,485.44807330000003,485.7478169999995,485.73705549999977,,,,,,,,,,,,,,,,,,,,,,,,,,485.7370742999992,485.7478169999995,485.7478169999995,486.5931800999988,l,1,0.839262299999973,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,护士,pink,j,0,1,1,0,,,,,0,76,76,46,486.60321549999935,,,,,,,,,,,,,,,,,,,,,,,486.5935196999999,486.60321549999935,486.9032164,486.89234380000016,,,,,,,,,,,,,,,,,,,,,,,,,,486.8923591999992,486.9032164,486.9032164,487.6703927999988,j,1,0.7580885000006674,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,程序员,purple,l,0,1,1,0,,,,,0,77,77,64,487.6810093999993,,,,,,,,,,,,,,,,,,,,,,,487.67075229999864,487.6810093999993,487.9809809999988,487.9700283000002,,,,,,,,,,,,,,,,,,,,,,,,,,487.97004039999956,487.9809809999988,487.9809809999988,488.7482807999986,l,1,0.7570955000010144,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,程序员,blue,f,0,1,1,0,,,,,0,78,78,24,488.759001299999,,,,,,,,,,,,,,,,,,,,,,,488.74861020000026,488.759001299999,489.05887339999936,489.04823749999923,,,,,,,,,,,,,,,,,,,,,,,,,,489.04825269999856,489.05887339999936,489.05887339999936,490.7708172999992,f,1,1.7039105999992898,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
color.xlsx,color_exp.xlsx,颜色,,,,,女领导,blue,f,0,1,1,0,,,,,0,79,79,34,490.7808499999992,,,,,,,,,,,,,,,,,,,,,,,490.7713308000002,490.7808499999992,491.08097049999924,491.07039950000035,,,,,,,,,,,,,,,,,,,,,,,,,,491.07041349999963,491.08097049999924,491.08097049999924,491.6926827999996,f,1,0.6080000000001746,None,,,,,,,,,,1,001,2024-07-27_19h50.03.246,stroop,2024.1.5,None,2024-07-27 19h50.33.749824 +0800,
